,code,product_name,canonical_categories,canonical_countries,ingredients_n,known_ingredients_n,unknown_ingredients_n,completeness,scans_n,unique_scans_n,creator,completeness_ratio,compl_critical_ratio,is_duplicate_product_name,ingredients_match,unknown_ingredients_ratio,ingredients_quality_score,countries_count,categories_count,missing_country_flag,missing_category_flag,missing_both_taxonomy_flag,country_languages,category_languages,countries_mixl,categories_mixl,has_lang_conflict,taxonomy_score,product_quality_score,brand_group,match_layer
12208,5020465202615,No Product Name,[],"[""en:united-kingdom""]",18,9,9,0.1625,1.0,1.0,disgracefulw,0.5714285714285714,0.25,1,1,0.5,0.5,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.4178571428571428,Unknown,empty
12209,3600542572989,garnier,"[""en:SPF""]","[""en:united-kingdom""]",50,35,15,0.675,2.0,1.0,openfoodfacts-contributors,1.0,1.0,1,1,0.3,0.7,1,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.895,Garnier (L'Oréal),independent
12210,9100000984377,Zahncreme fresh,[],"[""en:austria""]",16,16,2,0.4,1.0,1.0,bentren,1.0,1.0,0,0,0.125,0.875,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.95625,Other,unmatched
12214,827854001898,colgate total fresh mint,"[""en:incorrect-product-type"", ""en:non-food-products"", ""en:open-beauty-facts"", ""fr:Dentifrice""]","[""en:united-states""]",1,1,0,0.5625,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,1,0.0,1.0,1,4,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.975,Colgate (Colgate-Palmolive),independent
12216,3600523351244,casting crème gloss,"[""en:incorrect-product-type"", ""en:non-food-products"", ""en:open-beauty-facts"", ""ro:vopsea pentru p\u0103r \u0219aten \u00eenchis""]","[""en:romania""]",85,0,85,0.7,4.0,1.0,noahioanandrei,1.0,1.0,0,1,1.0,0.0,1,4,0,0,0,"[""en""]","[""ro"", ""en""]",0,1,0,0.6666666666666667,0.625,L'Oréal,corporate
12218,8410436207539,Limones,"[""en:incorrect-product-type"", ""en:non-food-products"", ""en:open-beauty-facts"", ""en:Cosmetic products""]","[""en:spain""]",3,0,3,0.475,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,1,1.0,0.0,1,4,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.65,Henkel,corporate
12221,3583788165637,Stick antifriction antifrottement,[],"[""en:france""]",6,2,5,0.3875,1.0,1.0,hungergames,0.8571428571428571,0.75,0,0,0.8333333333333334,0.1666666666666666,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.5726190476190476,Other,unmatched
12230,3537090019782,Dentifrice fluor protection intégrale,"[""en:hygiene"", ""en:toothpastes""]","[""en:france""]",60,4,55,0.675,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,0,0.9166666666666666,0.0833333333333333,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.6791666666666667,Other,unmatched
12233,8001841713373,Head & Shoulders 2 in 1,[],"[""en:united-kingdom""]",32,10,21,0.275,2.0,1.0,jakebshere,1.0,1.0,0,0,0.65625,0.34375,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7703125000000001,Unknown,empty
12236,72140810849,Sensitive 3in1 Body Wash,"[""en:Body Wash"", ""en:open-beauty-facts""]","[""en:united-states""]",23,17,7,0.5875,4.0,1.0,btheballer499,1.0,1.0,0,0,0.3043478260869565,0.6956521739130435,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8934782608695652,Nivea (Beiersdorf),independent
12237,4005900133342,NIVEA CREME DARK SPOT REDUCTION,"[""en:non-food-products"", ""en:open-beauty-facts"", ""en:face care""]","[""en:india""]",78,22,56,0.5875,2.0,1.0,foodless,1.0,1.0,0,1,0.717948717948718,0.282051282051282,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7487179487179487,Nivea (Beiersdorf),independent
12241,42390039,No Product Name,[],"[""en:germany""]",29,7,23,0.4625,1.0,1.0,waistline-app,1.0,1.0,1,0,0.7931034482758621,0.2068965517241379,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7224137931034483,Nivea (Beiersdorf),independent
12253,3583787131541,nettoyant corps,[],"[""en:france""]",14,2,12,0.4875,1.0,1.0,teolemon,0.8571428571428571,0.75,0,1,0.8571428571428571,0.1428571428571429,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.5642857142857143,Other,unmatched
12296,4902430638074,Daily Moisture Renewal conditioner,"[""en:Conditioner"", ""en:Non-food-products"", ""en:Open-beauty-facts""]","[""en:australia""]",17,17,2,0.575,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,0,0.1176470588235294,0.8823529411764706,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.9588235294117649,Pantene (P&G),independent
12298,4902430685542,Pantene pro-v oil replacement,[],"[""en:india""]",4,3,1,0.3625,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,1,0.25,0.75,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.9125,Unknown,empty
12307,4902430925686,Oral-B SENSITIVITY AND GUM,"[""en:Health-care"", ""en:Toothpaste""]","[""en:australia""]",29,21,11,0.7,6.0,1.0,jennykeny71,1.0,1.0,0,0,0.3793103448275862,0.6206896551724138,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8672413793103448,Oral-B (P&G),independent
12310,3596710516988,Gel douche parfum mûre et grenade,"[""en:hygiene"", ""en:showers-and-baths"", ""en:shower-gels""]","[""en:france""]",17,2,15,0.6625,1.0,1.0,org-auchan-apaw,1.0,1.0,1,1,0.8823529411764706,0.1176470588235294,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.6911764705882353,Auchan (Cosmia),private_label
12312,3596710517206,SHAMPOOING et DOUCHE AU SEL MARIN,[],"[""en:france""]",15,3,12,0.5625,1.0,1.0,org-auchan-apaw,1.0,1.0,1,1,0.8,0.1999999999999999,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.72,Auchan (Cosmia),private_label
12314,3245678704332,Gel lavant corps et cheveux aux extraits de calendula et de camomille,[],"[""en:france"", ""en:world""]",23,4,19,0.4625,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,1,0.8260869565217391,0.1739130434782608,2,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7108695652173913,Auchan (Cosmia),private_label
12319,3700211111928,ELIXIR ROYAL,"[""fr:S\u00e9rum perfecteur anti-ride""]","[""en:france""]",6,0,6,0.775,4.0,1.0,openfoodfacts-contributors,1.0,1.0,0,1,1.0,0.0,1,1,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.625,Other,unmatched
12321,5425021090222,gel douche au lait d'ânesse,"[""en:hygiene"", ""en:showers-and-baths"", ""en:shower-gels"", ""en:Non-food-products"", ""en:Open-beauty-facts""]","[""en:belgium""]",17,8,10,0.675,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,0,0.5882352941176471,0.4117647058823529,1,5,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7941176470588235,Other,unmatched
12323,3253581506158,Gel douche Verveine,"[""en:hygiene"", ""en:showers-and-baths"", ""en:shower-gels"", ""en:Non-food-products"", ""en:Open-beauty-facts"", ""fr:Douche""]","[""en:belgium""]",23,12,11,0.775,3.0,1.0,openfoodfacts-contributors,1.0,1.0,0,1,0.4782608695652174,0.5217391304347826,1,6,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.8076086956521739,Other,unmatched
12325,4005900567932,Original Care Lip Balm,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:united-kingdom""]",21,6,17,0.575,1.0,1.0,swipe-studio,1.0,1.0,0,0,0.8095238095238095,0.1904761904761904,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7166666666666667,Nivea (Beiersdorf),independent
12335,7340011429265,Sun lotion SPF30,"[""en:suncare"", ""en:in-sun-protections"", ""en:sunscreen""]","[""en:norway""]",21,16,5,0.5875,2.0,1.0,openfoodfacts-contributors,1.0,1.0,0,1,0.238095238095238,0.7619047619047619,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.9166666666666666,Other,unmatched
12337,3600542020695,Fructis Strenght & Shine Shampoo 250ml,[],"[""en:norway""]",44,16,33,0.3625,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,0,0.75,0.25,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7375,L'Oréal,corporate
12338,7046110029923,Dr.Greve Intimvask Sensitive 200ml,[],"[""en:norway""]",20,13,10,0.4625,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,0,0.5,0.5,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8250000000000001,Orkla,corporate
12347,7340011470465,Repair Cream,[],"[""en:france""]",20,4,16,0.475,3.0,1.0,smoothie-app,0.8571428571428571,0.75,0,1,0.8,0.1999999999999999,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.5842857142857143,Other,unmatched
12352,4670014508944,Крем-сыворотка retiderm 0.25,"[""ru:\u043a\u0440\u0435\u043c"", ""ru:\u0440\u0435\u0442\u0438\u043d\u043e\u043b""]","[""en:russia""]",25,0,25,0.5875,3.0,1.0,elvir,1.0,1.0,0,1,1.0,0.0,1,2,0,0,0,"[""en""]","[""ru""]",0,0,1,0.6666666666666667,0.625,Other,unmatched
12355,381371174614,No Product Name,"[""en:body-lotion""]","[""en:france""]",19,15,4,0.35,1.0,1.0,smoothie-app,0.8571428571428571,0.75,1,1,0.2105263157894736,0.7894736842105263,1,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7906015037593985,Other,unmatched
12360,4005900191861,Nivea Sensitive Day Care 50ml,[],"[""en:norway""]",23,8,18,0.3625,3.0,1.0,openfoodfacts-contributors,1.0,1.0,0,0,0.782608695652174,0.217391304347826,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7260869565217392,Other,unmatched
12368,8697713833708,No Product Name,"[""en:hygiene"", ""en:soaps"", ""en:liquid-soaps""]","[""en:france""]",102,8,75,0.2875,3.0,1.0,smoothie-app,0.7142857142857143,0.5,1,0,0.7352941176470589,0.2647058823529411,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.471218487394958,Unknown,empty
12375,3574660702675,framboise et pivoine,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:france""]",1,0,1,0.575,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,1,1.0,0.0,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.65,Other,unmatched
12382,6928001841955,No Product Name,[],"[""en:france""]",17,12,5,0.1625,1.0,1.0,smoothie-app,1.0,1.0,1,1,0.2941176470588235,0.7058823529411764,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8970588235294118,Unknown,empty
12386,8906016610221,CHETI SYRUP,"[""en:Medicine""]","[""en:india""]",1,0,1,0.375,2.0,1.0,smoothie-app,0.8571428571428571,0.75,0,1,1.0,0.0,1,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.5142857142857142,Unknown,empty
12388,8480017040794,Bain de bouche Fluor Power,"[""en:hygiene"", ""en:mouthwash""]","[""en:france""]",13,4,9,0.6875,3.0,1.0,sebleouf,1.0,1.0,0,1,0.6923076923076923,0.3076923076923077,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7576923076923078,Other,unmatched
12389,3323036015594,NOK anti-frottements,"[""en:body"", ""en:body-creams""]","[""en:france""]",36,3,33,0.5875,5.0,1.0,sebleouf,1.0,1.0,0,1,0.9166666666666666,0.0833333333333333,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.6791666666666667,Other,unmatched
12391,4005808406029,NIVEA Creme Soft Douchecrème,"[""nl:Bad- en doucheproducten"", ""nl:Douchecr\u00e8me"", ""nl:Verzorging""]","[""en:netherlands""]",23,21,2,0.5625,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,1,0.0869565217391304,0.9130434782608696,1,3,0,0,0,"[""en""]","[""nl""]",0,0,1,0.6666666666666667,0.9445652173913044,Other,unmatched
12392,8719179784872,Kruidvat Intensive Aloë Vera Handcrème,"[""en:body"", ""en:hand-creams"", ""nl:Handverzorging"", ""nl:Verzorging""]","[""en:netherlands""]",26,18,8,0.675,3.0,1.0,nezs01,1.0,1.0,0,1,0.3076923076923077,0.6923076923076923,1,4,0,0,0,"[""en""]","[""en"", ""nl""]",0,1,0,0.6666666666666667,0.8673076923076923,Kruidvat,private_label
12416,9005835312671,Geschirrspülpulver,"[""de:Geschirrsp\u00fclmittel""]","[""en:germany""]",22,4,18,0.7875,1.0,1.0,franzg,1.0,1.0,0,1,0.8181818181818182,0.1818181818181817,1,1,0,0,0,"[""en""]","[""de""]",0,0,1,0.6666666666666667,0.6886363636363636,Other,unmatched
12440,4029753168313,Pflaster mit Motiven,"[""de:Pflaster""]","[""en:germany""]",1,0,1,0.575,3.0,1.0,predatorix,1.0,1.0,0,1,1.0,0.0,1,1,0,0,0,"[""en""]","[""de""]",0,0,1,0.6666666666666667,0.625,Other,unmatched
12449,799439301573,No Product Name,"[""en:hair"", ""en:hair-dyes"", ""en:Hair fibre""]","[""en:united-kingdom"", ""en:united-states""]",9,2,7,0.4625,2.0,1.0,smoothie-app,0.8571428571428571,0.75,1,1,0.7777777777777778,0.2222222222222222,2,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.5920634920634921,Other,unmatched
12454,8720181327063,"Colorwaschmittel Color flüssig, 26 WL","[""de:Fl\u00fcssigwaschmittel""]","[""en:germany""]",9,0,9,0.675,1.0,1.0,franzg,1.0,1.0,0,1,1.0,0.0,1,1,0,0,0,"[""en""]","[""de""]",0,0,1,0.6666666666666667,0.625,Other,unmatched
12458,832992012675,eos,"[""en:face"", ""en:lip-balms""]","[""en:united-states""]",32,7,24,0.3875,4.0,1.0,daboss,0.8571428571428571,0.75,1,0,0.75,0.25,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.6017857142857144,Unknown,empty
12480,3600523192977,Magic Retouch Lys Brun 3,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:norway""]",14,4,11,0.4625,3.0,1.0,openfoodfacts-contributors,1.0,1.0,0,0,0.7857142857142857,0.2142857142857143,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.725,L'Oréal,corporate
12482,3600523216253,L'Oreal Age Perfect Gold Rosy Nattkrem 50ml,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:norway""]",57,13,48,0.4625,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,0,0.8421052631578947,0.1578947368421053,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7052631578947369,L'Oréal,corporate
12487,3600523493524,Elvital Shampoo Extra Fine Coconut 250ml,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:norway""]",28,14,19,0.4625,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,0,0.6785714285714286,0.3214285714285714,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7625,L'Oréal,corporate
12489,3600523500239,L'Oreal True Match Concealer Beige 4N,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:norway""]",1,0,1,0.4625,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,1,1.0,0.0,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.65,L'Oréal,corporate
12490,3600523526161,Men Expert Barber Club Wash 200ml,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:norway""]",39,18,24,0.4625,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,0,0.6153846153846154,0.3846153846153846,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7846153846153846,L'Oréal,corporate
12491,3600523527915,L'Oreal Infallible Foundation Hazelnut 330,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:norway""]",47,32,16,0.4,2.0,1.0,openfoodfacts-contributors,1.0,1.0,0,0,0.3404255319148936,0.6595744680851063,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8808510638297872,L'Oréal,corporate
12492,3600523560837,L'Oréal Paris Wake Up & Glow 02 Back To Bronze Bronzer,"[""en:makeup"", ""nl:Beauty"", ""nl:Bronzer""]","[""en:netherlands""]",30,16,14,0.4625,4.0,1.0,smoothie-app,1.0,1.0,0,1,0.4666666666666667,0.5333333333333333,1,3,0,0,0,"[""en""]","[""en"", ""nl""]",0,1,0,0.6666666666666667,0.8116666666666666,L'Oréal,corporate
12493,3600523583843,Elvital Balsam Dream Length 200ml,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:norway""]",42,15,31,0.4625,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,0,0.7380952380952381,0.2619047619047618,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7416666666666667,L'Oréal,corporate
12494,3600523586868,Elvital Balsam Dream Lenght 400ml,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:norway""]",39,15,28,0.4625,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,0,0.717948717948718,0.282051282051282,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7487179487179487,L'Oréal,corporate
12496,3600523614417,L'Oreal Infallible Foundation True Beige 130,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:norway""]",47,12,36,0.4625,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,0,0.7659574468085106,0.2340425531914893,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7319148936170213,L'Oréal,corporate
12497,3600523614523,L'Oréal Paris Infaillible 300 Amber SPF25 32H Fresh Wear Foundation,"[""en:makeup"", ""en:face-makeup"", ""az:tonal-krem"", ""nl:Beauty""]","[""en:netherlands""]",47,31,16,0.5625,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,1,0.3404255319148936,0.6595744680851063,1,4,0,0,0,"[""en""]","[""az"", ""en"", ""nl""]",0,1,0,0.6666666666666667,0.8558510638297872,L'Oréal,corporate
12498,3600523674626,L'Oreal Brow Unbelieva Dark Brown 108,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:norway""]",30,26,5,0.4625,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,0,0.1666666666666666,0.8333333333333334,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.9416666666666668,L'Oréal,corporate
12501,3600523783809,L'Oreal Foundation Infallible Matte Cover G.Beige,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:norway""]",45,31,14,0.4625,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,1,0.3111111111111111,0.6888888888888889,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8911111111111111,L'Oréal,corporate
12502,3600523959877,L’Oréal Paris Superliner Perfect Slim Intense Black Eyeliner,"[""en:makeup"", ""en:eyes"", ""en:eyes-makeup"", ""en:eyeliners"", ""nl:Beauty""]","[""en:netherlands""]",20,14,6,0.4625,1.0,1.0,prepperapp,1.0,1.0,0,1,0.3,0.7,1,5,0,0,0,"[""en""]","[""en"", ""nl""]",0,1,0,0.6666666666666667,0.87,L'Oréal,corporate
12508,3596710524310,Lait corps,[],"[""en:france""]",25,4,21,0.5625,1.0,1.0,org-auchan-apaw,1.0,1.0,1,1,0.84,0.16,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7060000000000001,Auchan (Cosmia),private_label
12514,3600541334458,Garnier body tonic,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:spain""]",3,2,1,0.5,1.0,1.0,smoothie-app,1.0,1.0,0,1,0.3333333333333333,0.6666666666666667,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8833333333333334,Garnier (L'Oréal),independent
12517,3600541895522,Garner Pure Active 3in1 Intensive Charcoal 150ml,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:norway""]",36,25,11,0.4625,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,1,0.3055555555555556,0.6944444444444444,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8930555555555556,L'Oréal,corporate
12519,3600541945029,Garnier Skin Active Tisue Mask Moisture Bomb,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:norway""]",30,20,11,0.4625,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,0,0.3666666666666666,0.6333333333333333,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8716666666666667,L'Oréal,corporate
12543,5201314066491,pilot,"[""en:hygiene"", ""en:deodorants""]","[""en:greece""]",15,16,1,0.4625,2.0,1.0,sperfect,1.0,1.0,0,0,0.0666666666666666,0.9333333333333332,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.9766666666666668,Unilever,corporate
12545,5021320154353,Retinol Night Cream,"[""en:face"", ""en:facial-creams"", ""en:night-creams""]","[""en:united-kingdom""]",49,38,14,0.5875,4.0,1.0,factfinds,1.0,1.0,0,0,0.2857142857142857,0.7142857142857143,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.9,Other,unmatched
12565,8904256000109,Nivea Cocoa  nourish,"[""en:moisturizer""]","[""en:india""]",23,22,1,0.5875,3.0,1.0,sharanaithal,1.0,1.0,0,1,0.0434782608695652,0.9565217391304348,1,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.9847826086956524,Nivea (Beiersdorf),independent
12574,8904417306521,Sali-cinamide Anti-acne Serum,"[""en:Skin"", ""en:Skin care""]","[""en:india""]",32,20,12,0.5875,3.0,1.0,smoothie-app,1.0,1.0,0,1,0.375,0.625,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.86875,Other,unmatched
12583,8436032038582,Jabón de manos N°1 Tradicional,"[""es:jab\u00f3n de manos""]","[""en:spain""]",27,18,8,0.6875,2.0,1.0,zaran64,1.0,1.0,0,0,0.2962962962962963,0.7037037037037037,1,1,0,0,0,"[""en""]","[""es""]",0,0,1,0.6666666666666667,0.8712962962962962,Other,unmatched
12588,8719179648327,ibuprofen,"[""nl:pijnstillers""]","[""en:netherlands""]",12,3,9,0.575,3.0,1.0,nezs01,1.0,1.0,1,1,0.75,0.25,1,1,0,0,0,"[""en""]","[""nl""]",0,0,1,0.6666666666666667,0.7125,Kruidvat,private_label
12589,3537090018129,Beurre de karité bio,"[""en:plant-based-foods-and-beverages"", ""en:plant-based-foods"", ""en:fats"", ""en:vegetable-fats"", ""en:shea-butter"", ""fr:Cosmetique""]","[""en:france""]",1,0,1,0.5875,4.0,1.0,matthieuca,1.0,1.0,1,1,1.0,0.0,1,6,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.625,Other,unmatched
12597,5045095406318,Natural collection black eyeliner,[],"[""en:united-kingdom""]",32,4,29,0.375,4.0,1.0,maddi25,0.7142857142857143,0.5,0,0,0.90625,0.09375,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.4113839285714286,Unknown,empty
12602,708002300363,Coconut Soap Bar,"[""en:hygiene"", ""en:soaps""]","[""en:united-kingdom""]",13,11,3,0.5875,3.0,1.0,factfinds,1.0,1.0,0,0,0.2307692307692307,0.7692307692307692,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.9192307692307692,Other,unmatched
12603,5065010483057,Tropic Tonic Deodorant Refill,"[""en:hygiene"", ""en:deodorants"", ""en:Open Beauty Facts""]","[""en:united-kingdom""]",17,12,6,0.5875,5.0,1.0,factfinds,1.0,1.0,0,0,0.3529411764705882,0.6470588235294117,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8764705882352941,Other,unmatched
12607,4011523204765,right guard 48 hours,"[""en:hygiene"", ""en:deodorants"", ""en:deodorant-with-alum-stone""]","[""en:ireland""]",5,2,3,0.4875,3.0,1.0,hhhhj,1.0,1.0,0,1,0.6,0.4,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.79,Henkel,corporate
12610,4305615405919,Kinder Zahngel,"[""en:incorrect-product-type"", ""en:non-food-products"", ""en:open-beauty-facts"", ""de:Kinderzahncreme""]","[""en:germany""]",14,7,10,0.6875,1.0,1.0,jw,1.0,1.0,0,0,0.7142857142857143,0.2857142857142857,1,4,0,0,0,"[""en""]","[""en"", ""de""]",0,1,0,0.6666666666666667,0.725,Rossmann (Isana),private_label
12613,8720181385018,No Product Name,"[""fr:Savon""]","[""en:france""]",15,15,0,0.4875,1.0,1.0,smoothie-app,1.0,1.0,1,1,0.0,1.0,1,1,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.975,Other,unmatched
12622,4052136005202,Eyeliner Sensitive Fine Liner,"[""en:eyes-makeup"", ""en:makeup""]","[""en:germany""]",21,1,20,0.5875,5.0,1.0,franzg,1.0,1.0,0,1,0.9523809523809524,0.0476190476190476,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.6666666666666667,Other,unmatched
12624,8718114148304,дезодорант аэрозоль Axe shift,"[""en:hygiene"", ""en:deodorants""]","[""en:russia""]",13,14,0,0.575,3.0,1.0,fedorcop,1.0,1.0,0,0,0.0,1.0,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,1.0,Axe (Unilever),independent
12626,4607183282528,Туалетная вода Адмиралъ &quot;Андреевский флаг&quot;,"[""en:perfumes"", ""en:eau-de-toilette""]","[""en:russia""]",11,0,11,0.575,4.0,1.0,fedorcop,1.0,1.0,0,1,1.0,0.0,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.65,Other,unmatched
12630,4627178140084,шипучие таблетки для очистки зубных протезов,"[""en:denture cleaning tablets""]","[""en:russia""]",16,0,16,0.575,3.0,1.0,fedorcop,1.0,1.0,0,1,1.0,0.0,1,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.65,Other,unmatched
12634,813842024963,retinol body lotion -age defy,"[""en:body"", ""en:body-creams""]","[""en:canada""]",3,2,1,0.575,3.0,1.0,smoothie-app,1.0,1.0,0,1,0.3333333333333333,0.6666666666666667,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8833333333333334,Other,unmatched
12638,4005900532565,NIVEA Soothing Micellair Water,"[""nl:Beauty"", ""nl:Gezichtsreiniging"", ""nl:Micellair water"", ""nl:Skincare""]","[""en:netherlands""]",18,15,3,0.4875,2.0,1.0,barri,1.0,1.0,0,1,0.1666666666666666,0.8333333333333334,1,4,0,0,0,"[""en""]","[""nl""]",0,0,1,0.6666666666666667,0.9166666666666669,Unknown,empty
12649,8699444260570,Wet towel-Lara,"[""bg:Wet towel"", ""bg:\u041c\u043e\u043a\u0440\u0438 \u043a\u044a\u0440\u043f\u0438\u0447\u043a\u0438""]","[""en:bulgaria""]",10,6,4,0.6875,2.0,1.0,yanaqq,1.0,1.0,0,1,0.4,0.6,1,2,0,0,0,"[""en""]","[""bg""]",0,0,1,0.6666666666666667,0.835,Other,unmatched
12655,8906136090859,villain aloe vera foam face wash,"[""en:face wash""]","[""en:india""]",17,7,11,0.5875,4.0,1.0,smoothie-app,1.0,1.0,0,0,0.6470588235294118,0.3529411764705882,1,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7735294117647059,Other,unmatched
12665,8718906909274,Body lotion,"[""en:body lotion""]","[""en:india""]",31,24,9,0.575,4.0,1.0,smoothie-app,1.0,1.0,1,0,0.2903225806451613,0.7096774193548387,1,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8983870967741936,Other,unmatched
